GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
54206,3783.9768757958705,0.3081871711847204,0.4983256156201265,0.6184453729138648,0.5362817965552322,0.880614279304535
50651,201.07817445225086,0.2939416240206829,0.3028411597262967,0.9706131897207861,0.3317409353576132,0.7720074838864792
473,3652.289103435258,0.028024895725077607,0.06888493492722249,0.40683635332872337,0.6841281845986688,0.9350221200618543
102724552,3.2473058269268904,0.04922895339206861,0.5455345025129001,0.09023985314458549,0.9280966152696228,0.9899928618888482
2023,17946.468368306796,-0.010070733678938893,0.18753092345541963,-0.05370172285923252,0.9571728101413829,0.9941844455270864
102465436,0.7797915400504363,-0.3240574078715118,1.1510755410599944,-0.2815257524915316,0.7783071788361886,
100505975,7.547721016965628,-0.42441005829443623,0.3398864357913381,-1.2486819525654402,0.21178142436257374,0.6619142914700238
112268261,1.1635148742563035,0.3086641662076282,0.9190764878115874,0.3358416522465811,0.7369902786079684,
6518,136.16050586607497,-0.20627078939692445,0.43752447268652833,-0.4714497182988678,0.6373196185299919,0.9212464060128384
80045,114.10516941347265,-0.07657003012410496,0.1394933913284071,-0.5489151091311367,0.5830637087909858,0.903299318035739
106614088,662.8481194330548,-0.01681049929061134,0.19194120322192493,-0.08758150417122695,0.9302093032143776,0.9903480953469145
407040,1.6129752594649849,1.0642987092194425,0.6886719694250161,1.5454363709736052,0.12224074850913738,0.5341591416449043
102724571,93.68328841655584,0.15296169722928626,0.20768403669115162,0.7365115762688909,0.46141942519623,0.8471004967071568
9563,7780.890881857287,-0.12907673898805855,0.12934232617660502,-0.9979466335854835,0.31830523720470894,0.7625954141417873
80176,1059.9420697345188,0.056009151917280765,0.2156168795944245,0.25976237121432244,0.7950470781986483,0.9653527537549218
100506022,54.199094873207855,-0.09660677302452098,0.17534942490146163,-0.5509386362619071,0.5816757407469779,0.9030717809468497
84275,78.4349469455461,-0.1444584592309853,0.17346081432663243,-0.8328016894868557,0.40495658175145,0.8208840372239161
199953,161.92497782631503,0.1105714263116042,0.0810464691379647,1.3642966496588447,0.17247421993584955,0.6195475988111488
107985734,2.1221376040580804,-0.2738502822698641,0.5611403127893332,-0.48802460993864594,0.6255324095348191,0.9180485436943023
5293,556.6533456722062,0.3129763702566016,0.1872467573327655,1.6714648345038934,0.09462989902291963,0.47866825856630374
101929074,46.51683613785882,0.1303704710936496,0.20530969175549238,0.6349942371396209,0.5254321735432306,0.8760638436872225
22883,8485.720894570584,0.07984434229019488,0.09697832315806963,0.8233215391861618,0.4103251680911446,0.8240519751357098
56998,304.1702330932051,0.09482844823006258,0.07780620754951167,1.218777411425931,0.22292868719441628,0.6731698304718756
105376717,13.655133945423257,0.19599804216129144,0.24014276100228482,0.8161730186796121,0.41440118621329614,0.8268204607964216
84328,772.580602985446,0.010875002294712598,0.09257126127649255,0.11747708894481902,0.9064819986887525,0.9861227448168389
